id,Booking_status,Probability
58756,0,0.18993971
58757,1,0.8855067
58758,1,0.93777853
58759,0,0.07779831
58760,1,0.9144703
58761,0,0.31524488
58762,0,0.1657015
58763,1,0.8287249
58764,1,0.7783938
58765,0,0.1747982
58766,0,0.40958905
58767,0,0.097769655
58768,1,0.75387144
58769,0,0.17545448
58770,1,0.7828471
58771,0,0.038867705
58772,0,0.32333377
58773,0,0.023827149
58774,0,0.15701848
58775,0,0.18786113
58776,0,0.31241906
58777,1,0.59398496
58778,0,9.562989e-05
58779,0,0.08645765
58780,0,0.36438397
58781,0,0.44117284
58782,0,1.1202745e-05
58783,0,0.113395214
58784,0,0.32216915
58785,0,0.36691734
58786,0,0.20008793
58787,0,0.08173151
58788,0,0.036624394
58789,0,0.2214721
58790,0,0.14539509
58791,0,0.08814592
58792,1,0.6344233
58793,0,0.41434
58794,0,0.32542282
58795,0,0.350341
58796,1,0.67340964
58797,0,0.009844407
58798,0,0.054585963
58799,1,0.72369534
58800,0,0.1069705
58801,0,0.041338813
58802,0,0.34024712
58803,0,0.011255218
58804,1,0.73859376
58805,0,0.44046158
58806,1,0.76773757
58807,0,0.33461288
58808,0,0.043709792
58809,0,0.32373297
58810,0,0.09787794
58811,1,0.5087297
58812,0,0.22815636
58813,0,0.037822135
58814,0,0.26579154
58815,0,0.3896773
58816,0,0.18658979
58817,0,2.8034488e-05
58818,1,0.6047004
58819,0,0.14951886
58820,0,0.1570862
58821,0,0.009723525
58822,0,0.043064933
58823,0,0.008975349
58824,1,0.5906331
58825,0,0.17579219
58826,0,4.5486363e-08
58827,0,0.25259638
58828,0,0.2531992
58829,0,0.20898336
58830,0,0.25548702
58831,0,0.11530133
58832,0,0.04159403
58833,0,0.19235222
58834,1,0.88925225
58835,0,0.34332836
58836,1,0.6702082
58837,0,0.048011474
58838,0,0.08741218
58839,0,0.2472025
58840,0,0.041015718
58841,1,0.7943667
58842,1,0.77480686
58843,0,0.20580013
58844,1,0.8822793
58845,0,0.34193972
58846,0,0.3368608
58847,0,0.2196938
58848,0,0.41024536
58849,0,0.012554138
58850,0,0.4798607
58851,0,0.33778897
58852,0,0.4769009
58853,0,0.28420833
58854,0,0.0026203264
58855,0,0.15977442
58856,0,0.23458509
58857,0,0.42049646
58858,0,0.1429845
58859,1,0.938081
58860,1,0.60009426
58861,0,0.32467923
58862,0,0.078506604
58863,0,0.15997873
58864,0,0.033455238
58865,0,0.2090041
58866,0,0.118317306
58867,0,0.111310974
58868,1,0.6078604
58869,0,0.16771348
58870,0,0.38354537
58871,1,0.8225329
58872,0,0.003992056
58873,0,0.29128516
58874,0,0.09888926
58875,1,0.56814635
58876,0,0.4897153
58877,0,0.4930737
58878,0,0.24071583
58879,0,0.37009624
58880,0,0.3964085
58881,1,0.7803363
58882,0,0.060565848
58883,0,0.19481647
58884,0,0.023825943
58885,0,0.015195983
58886,0,0.4374629
58887,0,0.4067354
58888,1,0.72921157
58889,1,0.70545936
58890,1,0.50057983
58891,0,0.3588761
58892,1,0.65242183
58893,1,0.6346499
58894,0,0.011340443
58895,1,0.86648494
58896,0,0.089204125
58897,0,0.031588968
58898,0,0.11941201
58899,0,0.28621304
58900,0,0.46257916
58901,0,0.47769177
58902,1,0.8976064
58903,0,0.44938472
58904,1,0.81170386
58905,0,0.4016296
58906,1,0.63480616
58907,0,0.38345388
58908,1,0.7795292
58909,0,0.10683306
58910,0,0.39511928
58911,0,0.26584718
58912,0,0.041231066
58913,0,0.38622373
58914,1,0.68886936
58915,0,0.31010348
58916,1,0.7815566
58917,0,0.2761348
58918,0,0.2802442
58919,0,0.24773264
58920,0,0.35920912
58921,0,0.44468758
58922,0,0.24914783
58923,1,0.7938364
58924,1,0.65648544
58925,1,0.63301396
58926,0,0.47369155
58927,1,0.5707994
58928,0,0.056473795
58929,0,0.2305277
58930,0,0.080519676
58931,0,0.2276842
58932,0,0.12903629
58933,1,0.7180667
58934,1,0.7795002
58935,1,0.9335906
58936,0,0.12817091
58937,1,0.829422
58938,0,0.008987357
58939,0,0.3921495
58940,1,0.7526199
58941,0,0.1734552
58942,1,0.8181494
58943,0,0.2711467
58944,0,0.33643234
58945,1,0.7163558
58946,0,0.057761036
58947,1,0.6047004
58948,1,0.71377426
58949,0,0.04394164
58950,0,0.24215664
58951,0,0.162036
58952,0,0.2925781
58953,0,0.029196808
58954,0,0.48109135
58955,0,0.3980697
58956,1,0.91956526
58957,1,0.7511371
58958,0,0.01997703
58959,0,0.4011463
58960,0,0.16683741
58961,0,0.0017443475
58962,0,0.3007884
58963,0,0.023192365
58964,1,0.81570065
58965,0,0.07633591
58966,1,0.7364173
58967,0,0.3590222
58968,0,0.009833375
58969,1,0.6303799
58970,0,0.083163746
58971,1,0.7540206
58972,0,0.10026219
58973,1,0.6368864
58974,0,0.20971154
58975,1,0.95003587
58976,0,0.33979347
58977,0,0.21574685
58978,0,0.18356495
58979,0,0.026961004
58980,1,0.8167451
58981,0,0.37539333
58982,1,0.69476324
58983,1,0.5525767
58984,0,0.03578276
58985,0,0.37581906
58986,0,0.3563131
58987,1,0.66537577
58988,0,0.014954839
58989,0,0.1523951
58990,0,0.15643816
58991,0,0.01061674
58992,1,0.7309862
58993,1,0.83300847
58994,0,0.036539245
58995,1,0.7803363
58996,0,0.13801496
58997,0,0.4069939
58998,1,0.7676773
58999,0,0.30210418
59000,0,0.0072058537
59001,1,0.575233
59002,0,0.26913548
59003,1,0.50656927
59004,0,0.12580171
59005,1,0.66721976
59006,1,0.52717537
59007,1,0.80505884
59008,0,0.1738618
59009,0,0.14499626
59010,1,0.57473403
59011,0,0.09039608
59012,0,0.03978595
59013,1,0.790302
59014,1,0.68635386
59015,0,0.31714934
59016,0,0.012089446
59017,0,0.38659495
59018,0,0.44467047
59019,0,0.4734762
59020,0,0.064669676
59021,1,0.5023419
59022,0,0.4701152
59023,0,0.43424046
59024,0,0.24913003
59025,0,0.32022488
59026,1,0.8030724
59027,0,0.30136624
59028,1,0.5065399
59029,0,0.022250265
59030,0,0.3181206
59031,1,0.7182399
59032,0,0.35423
59033,1,0.55966145
59034,0,0.026365977
59035,0,0.04432129
59036,1,0.9017753
59037,1,0.86856115
59038,1,0.6800283
59039,0,0.2943892
59040,0,0.014398053
59041,0,0.15920407
59042,1,0.5821629
59043,0,0.4649411
59044,0,0.23816851
59045,0,0.4489173
59046,0,0.29742324
59047,0,0.041962948
59048,0,0.008891762
59049,0,0.19574516
59050,0,0.4760802
59051,0,0.38154802
59052,1,0.94850737
59053,1,0.8242435
59054,0,0.043445215
59055,1,0.7394538
59056,1,0.80509984
59057,1,0.5983724
59058,1,0.8483791
59059,0,0.005329495
59060,1,0.664415
59061,0,0.35689825
59062,0,0.2223737
59063,0,0.22187714
59064,0,0.20846781
59065,1,0.57325727
59066,0,0.22931707
59067,0,0.20096618
59068,0,0.23163445
59069,0,0.30065325
59070,0,0.35993662
59071,0,0.08160287
59072,0,0.055253174
59073,0,0.038339328
59074,0,0.073841415
59075,0,0.25015852
59076,0,0.28628737
59077,0,0.25000414
59078,1,0.6079958
59079,0,0.14684443
59080,0,0.03329079
59081,0,0.15996444
59082,1,0.6993802
59083,0,0.282417
59084,0,0.2744232
59085,0,0.1838709
59086,1,0.5759966
59087,1,0.7891245
59088,0,0.040295955
59089,0,0.23388734
59090,0,0.25292167
59091,0,0.13150774
59092,0,0.1929496
59093,0,0.43753478
59094,0,0.1641658
59095,0,0.113750875
59096,0,0.04671776
59097,0,0.33808142
59098,1,0.5793163
59099,0,0.00057439244
59100,0,0.035062615
59101,1,0.6866141
59102,1,0.55623317
59103,1,0.6449132
59104,0,0.2935814
59105,0,0.37808338
59106,1,0.71453655
59107,0,0.114413425
59108,1,0.6289839
59109,1,0.7518935
59110,1,0.7306559
59111,0,0.19092856
59112,0,0.00028913497
59113,0,0.053247645
59114,0,0.46148804
59115,0,0.022253098
59116,1,0.50319934
59117,0,0.111418806
59118,0,0.0474379
59119,0,0.3212889
59120,0,0.18994716
59121,1,0.8580808
59122,0,0.022689138
59123,0,0.4804456
59124,0,0.32380968
59125,0,0.19306031
59126,0,0.008116466
59127,1,0.7010021
59128,0,0.005669644
59129,0,4.748939e-06
59130,0,0.31109953
59131,0,0.05534026
59132,0,0.0013499554
59133,0,0.20582898
59134,1,0.9110374
59135,0,0.16141999
59136,1,0.66150385
59137,0,0.4228276
59138,1,0.7948809
59139,1,0.696159
59140,0,0.14274006
59141,0,0.0035940327
59142,0,0.20972924
59143,0,0.02513712
59144,1,0.7118903
59145,0,0.013146351
59146,0,0.0004968998
59147,0,0.19280097
59148,1,0.6401074
59149,0,0.31598556
59150,1,0.80468774
59151,0,0.27005878
59152,0,6.293198e-05
59153,0,0.33692375
59154,0,0.08979554
59155,0,0.2676636
59156,0,0.10096953
59157,0,0.010197045
59158,0,0.035764318
59159,0,0.19331764
59160,0,0.018145183
59161,0,0.30685213
59162,0,0.0015852837
59163,0,0.022004962
59164,0,0.39336497
59165,0,0.017225204
59166,1,0.77987075
59167,0,0.06773313
59168,1,0.5908639
59169,0,0.28008848
59170,0,0.105039
59171,1,0.67062575
59172,0,0.15989701
59173,0,0.14396928
59174,0,0.35327154
59175,1,0.8309079
59176,0,0.28339776
59177,0,7.1777436e-08
59178,0,0.1367653
59179,0,0.05490086
59180,0,0.071743906
59181,1,0.69132394
59182,0,0.08162914
59183,0,0.0123892035
59184,0,0.39123285
59185,0,0.3505061
59186,0,0.28400144
59187,1,0.6976589
59188,1,0.56955504
59189,1,0.93076736
59190,0,0.060540266
59191,1,0.8233029
59192,0,0.40033492
59193,1,0.6074891
59194,0,0.429024
59195,0,0.40659565
59196,0,0.3195251
59197,0,0.19899233
59198,0,0.037686896
59199,1,0.83435774
59200,0,0.21473755
59201,0,0.28710562
59202,1,0.89022493
59203,0,0.023245838
59204,0,0.018535918
59205,0,0.34229362
59206,0,0.25472653
59207,1,0.7269879
59208,0,0.23983052
59209,0,0.3035541
59210,0,0.4334038
59211,1,0.8113223
59212,0,0.19133677
59213,0,0.23529182
59214,0,0.43598834
59215,1,0.5688612
59216,0,0.07286361
59217,1,0.84543675
59218,0,0.25493944
59219,0,0.18140936
59220,0,0.116147816
59221,0,0.08726519
59222,0,0.16280667
59223,0,0.23906246
59224,0,0.36556342
59225,0,0.07116948
59226,1,0.86058354
59227,0,0.20746322
59228,0,0.22989358
59229,0,0.26632264
59230,0,0.18330504
59231,0,0.06642019
59232,0,0.27703908
59233,1,0.6140994
59234,1,0.7680864
59235,0,0.044903252
59236,0,0.07418621
59237,0,0.032011848
59238,0,0.08064812
59239,0,0.17284915
59240,0,0.34865135
59241,1,0.87882453
59242,0,0.057578113
59243,1,0.79815674
59244,0,0.04339282
59245,1,0.5013817
59246,1,0.5668881
59247,0,9.7181095e-05
59248,0,0.002589298
59249,0,0.3570298
59250,0,0.008200885
59251,0,0.3380213
59252,1,0.7819303
59253,0,0.24503934
59254,0,0.13391812
59255,0,8.589132e-37
59256,0,0.017596088
59257,0,0.347669
59258,0,0.3609837
59259,0,0.4265865
59260,0,0.14292502
59261,0,0.013406491
59262,1,0.5193839
59263,0,0.26904452
59264,0,0.093372025
59265,1,0.68716824
59266,1,0.7352253
59267,1,0.64969355
59268,0,0.007021537
59269,1,0.7549459
59270,1,0.5665313
59271,0,0.19009799
59272,1,0.74115133
59273,1,0.546117
59274,0,0.15846927
59275,0,0.15062468
59276,0,0.3701352
59277,0,0.052797973
59278,0,0.25939566
59279,1,0.6184668
59280,0,0.24498296
59281,0,0.32594073
59282,0,0.37355965
59283,1,0.6782387
59284,1,0.6458321
59285,0,0.32022965
59286,1,0.88199276
59287,0,0.08380475
59288,0,0.07563895
59289,1,0.63992053
59290,0,9.4973096e-08
59291,0,0.1529299
59292,0,0.45346513
59293,0,0.24410602
59294,1,0.9000207
59295,0,0.34750885
59296,1,0.8267013
59297,1,0.8051357
59298,0,0.024643853
59299,1,0.59023327
59300,0,0.06121406
59301,0,0.21536076
59302,1,0.6336865
59303,0,0.030437637
59304,0,0.460204
59305,0,0.4896177
59306,0,0.090085454
59307,0,0.21610235
59308,0,0.0035944376
59309,1,0.8145746
59310,0,0.06995139
59311,0,0.41479954
59312,1,0.66927564
59313,0,0.057109877
59314,0,0.2900654
59315,0,0.004158544
59316,0,0.20462978
59317,0,0.12156739
59318,1,0.58006066
59319,0,0.26330304
59320,1,0.52014244
59321,1,0.775467
59322,1,0.67519885
59323,1,0.8032668
59324,1,0.8069255
59325,0,0.46166754
59326,0,0.03282165
59327,0,0.22814539
59328,0,0.19710678
59329,0,0.1539401
59330,0,0.31200176
59331,0,0.40585878
59332,1,0.767296
59333,0,0.09541402
59334,0,0.08602608
59335,1,0.623858
59336,0,0.15886489
59337,0,0.23731062
59338,0,0.030612238
59339,1,0.57454765
59340,1,0.7812405
59341,1,0.6260453
59342,1,0.8918925
59343,0,0.09077295
59344,1,0.6143544
59345,1,0.7732932
59346,0,0.036944963
59347,1,0.5106958
59348,0,0.09585744
59349,1,0.660676
59350,0,0.2038238
59351,0,0.096585855
59352,0,0.25613648
59353,1,0.7870875
59354,0,0.4776746
59355,0,0.07482142
59356,0,0.00470007
59357,0,0.16120522
59358,1,0.61310726
59359,0,0.20734479
59360,1,0.848054
59361,1,0.8141469
59362,1,0.61487556
59363,1,0.7676682
59364,0,0.3271601
59365,0,0.1602332
59366,0,0.07948771
59367,1,0.58462805
59368,0,0.007934526
59369,0,0.085567
59370,0,0.48034662
59371,1,0.6563947
59372,0,0.009663305
59373,1,0.71225923
59374,1,0.69409573
59375,0,0.38970158
59376,1,0.85313684
59377,0,0.060104102
59378,0,0.10268703
59379,1,0.5630294
59380,1,0.7972288
59381,1,0.79321665
59382,0,0.07636523
59383,0,0.30313382
59384,0,0.08480175
59385,0,0.18495496
59386,0,0.27684382
59387,0,0.1281678
59388,0,0.41687945
59389,0,0.0023839786
59390,1,0.7724896
59391,0,0.025045132
59392,0,0.24523383
59393,0,0.4393636
59394,0,0.18852098
59395,1,0.51978356
59396,1,0.66021514
59397,0,0.49516612
59398,1,0.78048086
59399,1,0.62613535
59400,1,0.57436836
59401,0,0.12701215
59402,1,0.5128995
59403,0,0.27840042
59404,1,0.76752186
59405,0,0.44355243
59406,1,0.7273607
59407,0,0.10665676
59408,1,0.7985819
59409,0,0.266483
59410,1,0.8855701
59411,0,0.40222234
59412,0,0.23533672
59413,1,0.5167998
59414,1,0.7176587
59415,0,0.0564599
59416,0,0.1137329
59417,1,0.6970638
59418,1,0.8038243
59419,0,0.42059937
59420,0,0.07354412
59421,1,0.5894585
59422,1,0.7991651
59423,1,0.592331
59424,0,0.17598163
59425,0,0.033717304
59426,1,0.5283033
59427,1,0.51026225
59428,1,0.54521966
59429,0,0.3193313
59430,1,0.6205116
59431,1,0.59325993
59432,1,0.9016742
59433,1,0.58147895
59434,0,0.13658386
59435,1,0.9507171
59436,0,0.40016904
59437,0,0.2741728
59438,0,0.049414877
59439,0,0.16750167
59440,0,0.06041712
59441,0,0.3962063
59442,0,0.025803633
59443,0,0.47656646
59444,0,0.30530968
59445,0,0.4500339
59446,0,0.13325718
59447,1,0.83207387
59448,1,0.68481356
59449,1,0.8351121
59450,1,0.86790866
59451,0,0.060368914
59452,0,0.15428497
59453,0,0.42413393
59454,0,0.039701387
59455,1,0.69594574
59456,0,0.0907757
59457,1,0.9198282
59458,0,0.37756684
59459,0,0.14112997
59460,0,0.05592781
59461,1,0.9126986
59462,0,0.12974522
59463,0,0.47494823
59464,0,0.03043913
59465,0,0.4960979
59466,0,0.0435508
59467,0,0.20285572
59468,1,0.6871255
59469,0,0.074484065
59470,0,0.07085342
59471,0,0.4568247
59472,1,0.85725456
59473,1,0.8563814
59474,0,0.24188542
59475,1,0.9473758
59476,0,0.027352516
59477,1,0.7023338
59478,0,0.2081995
59479,0,0.16714817
59480,0,0.27808112
59481,0,0.17733899
59482,1,0.62557256
59483,1,0.6952031
59484,0,0.025190445
59485,0,0.0045814277
59486,0,0.19127889
59487,0,0.49342623
59488,0,0.1045217
59489,0,0.17340419
59490,0,0.17285517
59491,1,0.7789464
59492,0,0.4008331
59493,1,0.52075046
59494,1,0.76752436
59495,1,0.8976777
59496,1,0.81800824
59497,1,0.60239536
59498,0,0.24294116
59499,0,0.034010798
59500,0,0.09539334
59501,0,0.26497418
59502,1,0.90112585
59503,0,0.27279398
59504,1,0.7133559
59505,1,0.6988144
59506,1,0.75159466
59507,0,0.22188507
59508,1,0.64867955
59509,1,0.53093904
59510,1,0.7132254
59511,0,0.48274106
59512,0,0.15245731
59513,0,0.40224892
59514,0,0.26168078
59515,0,0.08162032
59516,0,0.2297289
59517,0,0.283238
59518,0,0.47543678
59519,0,0.42049646
59520,0,0.12998852
59521,1,0.6084208
59522,0,0.06349254
59523,0,0.34911448
59524,0,0.032883435
59525,0,7.2492016e-06
59526,0,0.22130357
59527,0,0.30756578
59528,0,0.023348622
59529,0,0.047664393
59530,0,0.31860274
59531,0,0.35875863
59532,0,0.07190552
59533,0,0.1831204
59534,1,0.5817477
59535,0,0.25863418
59536,0,0.2354047
59537,0,0.1668873
59538,0,0.0016556452
59539,0,0.039666403
59540,1,0.6697164
59541,0,0.10566578
59542,0,0.27713847
59543,1,0.7375068
59544,0,0.47768676
59545,0,0.040308457
59546,0,0.111525096
59547,0,0.009536951
59548,0,0.27823967
59549,1,0.6123991
59550,0,0.30351678
59551,0,0.25518852
59552,0,2.8471854e-05
59553,0,0.44629532
59554,1,0.7228836
59555,0,0.16696164
59556,0,0.44814226
59557,0,0.23807819
59558,1,0.791249
59559,0,0.38433677
59560,0,0.043898433
59561,1,0.7768699
59562,1,0.6959829
59563,1,0.650011
59564,1,0.7295772
59565,0,0.33283144
59566,0,0.040413354
59567,0,0.46536934
59568,1,0.77473706
59569,1,0.73906845
59570,0,0.23689432
59571,1,0.8647456
59572,1,0.67613685
59573,0,0.23432036
59574,0,0.09347828
59575,0,0.39203858
59576,1,0.61486596
59577,1,0.64190805
59578,0,0.2501416
59579,0,0.08419131
59580,0,0.06441533
59581,0,0.050780818
59582,1,0.6330014
59583,0,0.20312253
59584,1,0.530599
59585,1,0.7185832
59586,1,0.66753733
59587,1,0.83459437
59588,0,0.2793005
59589,0,0.4852888
59590,1,0.9212303
59591,1,0.538008
59592,0,0.35062936
59593,1,0.6094475
59594,1,0.55283296
59595,0,0.2649583
59596,0,0.4650395
59597,1,0.8091685
59598,0,0.38752797
59599,0,0.2882783
59600,0,0.23708387
59601,1,0.7400959
59602,0,0.4552872
59603,1,0.7037385
59604,0,0.30950567
59605,0,0.31400478
59606,0,0.07572648
59607,0,0.38762236
59608,1,0.50039876
59609,0,0.17957865
59610,0,0.2499309
59611,0,0.0040557687
59612,1,0.7392907
59613,0,0.08355604
59614,1,0.67662597
59615,0,0.23417327
59616,1,0.91109866
59617,0,0.18624713
59618,0,0.3143301
59619,0,0.09564747
59620,0,0.45399767
59621,1,0.53541446
59622,0,0.31250718
59623,0,0.364655
59624,1,0.6954797
59625,0,0.055764083
59626,1,0.7369989
59627,0,0.31707484
59628,0,0.027853757
59629,1,0.86637634
59630,1,0.8504345
59631,1,0.7695715
59632,0,0.0005761341
59633,0,0.36992666
59634,1,0.53452474
59635,0,0.105154164
59636,0,0.18735091
59637,0,0.19091098
59638,1,0.8470271
59639,1,0.8904173
59640,0,0.0065619643
59641,1,0.50026137
59642,0,0.20038664
59643,1,0.84106797
59644,0,0.2708372
59645,1,0.66429055
59646,0,0.28182796
59647,0,0.30343083
59648,0,0.10582734
59649,1,0.84527856
59650,1,0.7916861
59651,0,0.033670772
59652,0,0.24555688
59653,0,0.44547492
59654,0,0.17446427
59655,0,0.06307237
59656,0,0.05042207
59657,0,0.029282453
59658,1,0.801782
59659,0,0.025140705
59660,1,0.65897864
59661,0,0.26581287
59662,0,0.022102928
59663,0,0.31151366
59664,0,0.053517837
59665,1,0.7159842
59666,0,0.23597588
59667,1,0.56515753
59668,0,0.02767537
59669,1,0.55488807
59670,0,0.26455984
59671,0,0.45930973
59672,0,0.20084949
59673,1,0.61663634
59674,1,0.7753039
59675,0,0.31670266
59676,1,0.5600562
59677,0,0.11565789
59678,0,0.014827755
59679,0,0.30180743
59680,0,0.00080873806
59681,0,0.10025983
59682,0,0.40763384
59683,0,0.04116467
59684,1,0.5023481
59685,0,0.061397273
59686,0,0.41008386
59687,0,0.1655794
59688,0,0.06165238
59689,0,0.32493848
59690,1,0.8634584
59691,0,0.4503787
59692,0,0.42468
59693,0,0.23211055
59694,1,0.7801861
59695,0,0.2620589
59696,0,0.13042462
59697,0,0.28130594
59698,0,0.41844323
59699,0,0.3931287
59700,0,0.0005715052
59701,1,0.6446928
59702,0,0.20224932
59703,1,0.65789324
59704,0,0.46078846
59705,0,0.2814324
59706,0,0.35462016
59707,0,0.2588687
59708,0,0.44298762
59709,0,0.001746033
59710,0,0.19797862
59711,0,0.39612383
59712,0,0.00074536743
59713,1,0.9744469
59714,0,0.1784036
59715,0,1.2775596e-14
59716,1,0.67296296
59717,1,0.78236455
59718,1,0.75305617
59719,1,0.67065114
59720,1,0.7042311
59721,1,0.5641485
59722,0,0.4847654
59723,0,0.07740901
59724,0,0.44523278
59725,1,0.80357146
59726,1,0.54931796
59727,1,0.8789178
59728,1,0.7017103
59729,1,0.72414345
59730,0,0.17450254
59731,0,0.42251378
59732,1,0.6964091
59733,1,0.5725676
59734,1,0.7893285
59735,1,0.6129597
59736,1,0.8887456
59737,1,0.67315435
59738,1,0.8434877
59739,0,0.03710754
59740,0,0.22331104
59741,0,0.39700827
59742,1,0.65380716
59743,0,0.13685055
59744,1,0.52578115
59745,0,0.030765144
59746,0,0.026940854
59747,1,0.8367953
59748,0,0.08862541
59749,0,0.037251502
59750,1,0.84751004
59751,1,0.51273125
59752,0,0.008819958
59753,0,0.29247168
59754,0,0.0002071435
59755,1,0.7680864
59756,1,0.6818677
59757,1,0.93472254
59758,1,0.7637498
59759,0,0.49926913
59760,0,0.100924656
59761,0,0.31495237
59762,0,0.0001985447
59763,0,0.11324942
59764,0,0.16212822
59765,0,0.46290082
59766,0,0.11747113
59767,0,0.13821621
59768,0,0.44806415
59769,0,0.3779754
59770,1,0.7406735
59771,1,0.91704994
59772,0,0.039719097
59773,1,0.67922395
59774,0,0.07593037
59775,0,0.14182143
59776,0,0.4919089
59777,0,0.21976903
59778,0,0.47030485
59779,0,0.2858547
59780,0,0.0034544314
59781,0,0.40728202
59782,1,0.80271107
59783,0,0.10013329
59784,0,0.30162188
59785,0,0.062727
59786,0,0.26682425
59787,0,0.43913135
59788,0,0.10349055
59789,0,0.21591584
59790,0,0.083197944
59791,0,0.21745212
59792,0,0.029575247
59793,1,0.6990113
59794,0,0.2152357
59795,0,0.28676876
59796,0,0.27287817
59797,1,0.61103106
59798,1,0.72366464
59799,0,0.0037686243
59800,0,0.21464796
59801,1,0.7615507
59802,0,0.4772461
59803,0,0.29236114
59804,0,0.30296203
59805,0,0.27160013
59806,0,0.0018725608
59807,0,0.46192992
59808,0,0.30328527
59809,0,0.1121896
59810,0,0.27275208
59811,0,0.32395262
59812,1,0.6357717
59813,1,0.7700551
59814,0,0.11175028
59815,0,0.03639864
59816,1,0.7719772
59817,0,0.3647545
59818,1,0.7648402
59819,0,0.17623049
59820,0,0.44943988
59821,0,0.06924087
59822,0,0.49534512
59823,1,0.704846
59824,1,0.9051999
59825,0,0.068268485
59826,0,0.21396755
59827,1,0.8878437
59828,0,0.3221946
59829,0,0.07283527
59830,0,0.21098568
59831,0,0.09670725
59832,1,0.64202875
59833,1,0.79187375
59834,1,0.5695878
59835,0,0.10010574
59836,0,0.46617356
59837,0,0.018625064
59838,1,0.8770843
59839,0,4.474751e-16
59840,0,0.49767914
59841,0,0.053589508
59842,0,0.051592104
59843,0,0.29747304
59844,0,0.39431903
59845,0,0.0014686119
59846,1,0.5658249
59847,0,0.054372195
59848,1,0.70782894
59849,1,0.90528953
59850,0,0.4369181
59851,0,0.15226021
59852,1,0.63020647
59853,1,0.7064391
59854,0,0.36897445
59855,0,0.42875484
59856,0,0.26588362
59857,0,0.34816587
59858,1,0.8724028
59859,1,0.8373333
59860,0,0.28742886
59861,0,0.018317329
59862,0,0.09441478
59863,0,0.29529884
59864,0,0.038048618
59865,0,0.13326502
59866,1,0.63728654
59867,1,0.9097154
59868,0,0.46619478
59869,1,0.7232907
59870,0,0.42774215
59871,1,0.6944946
59872,0,0.024736455
59873,0,0.23175886
59874,0,0.20664789
59875,1,0.7878147
59876,1,0.9280332
59877,0,0.0041654217
59878,0,0.00078239024
59879,1,0.7114734
59880,0,0.48619348
59881,1,0.81496567
59882,0,0.16183254
59883,1,0.80464554
59884,0,0.19801176
59885,0,0.29457676
59886,0,0.42723128
59887,1,0.7892558
59888,0,0.24841669
59889,0,0.46536714
59890,1,0.85074
59891,1,0.8109955
59892,0,0.035255913
59893,0,0.035713125
59894,1,0.8680415
59895,0,0.2073226
59896,1,0.8046446
59897,0,0.41876727
59898,0,0.13052325
59899,1,0.6256675
59900,0,0.02567629
59901,0,0.20149063
59902,1,0.59690255
59903,1,0.7460826
59904,0,0.002447174
59905,1,0.65637624
59906,0,0.23860571
59907,0,0.30882865
59908,1,0.72294736
59909,0,0.44512966
59910,1,0.5410732
59911,0,0.30199248
59912,1,0.85372406
59913,0,0.41059205
59914,1,0.8853124
59915,0,0.27201504
59916,1,0.61121875
59917,1,0.7199127
59918,1,0.77895457
59919,1,0.5608391
59920,0,0.00616796
59921,0,0.2529395
59922,0,0.19525912
59923,0,0.15829065
59924,1,0.61089116
59925,0,5.770538e-07
59926,0,0.072883606
59927,0,0.10051769
59928,1,0.86824083
59929,1,0.7456419
59930,0,0.24236462
59931,0,0.3553992
59932,0,0.23548418
59933,1,0.74906117
59934,0,0.1726438
59935,0,0.46045813
59936,0,0.44797814
59937,1,0.7370083
59938,0,0.058869574
59939,0,0.11925119
59940,0,0.00025865642
59941,0,0.23318705
59942,1,0.89004755
59943,0,0.46523654
59944,0,0.041993506
59945,1,0.874331
59946,0,0.16212136
59947,0,0.4283988
59948,0,0.06690964
59949,0,0.43349677
59950,1,0.6222572
59951,0,0.45941275
59952,0,0.018150358
59953,0,0.33032292
59954,0,1.948004e-15
59955,0,0.25320816
59956,0,0.3505519
59957,0,0.27621436
59958,1,0.92683214
59959,1,0.8201224
59960,0,0.21170089
59961,0,0.36151004
59962,1,0.766088
59963,1,0.6679331
59964,1,0.5796858
59965,0,0.20604488
59966,1,0.6824567
59967,0,0.11563317
59968,0,0.023402797
59969,1,0.54513097
59970,0,0.11504547
59971,0,0.27870238
59972,1,0.9166883
59973,0,0.040366326
59974,0,0.37801126
59975,1,0.65735936
59976,0,0.23597893
59977,1,0.6230651
59978,1,0.7267222
59979,0,0.1998913
59980,0,0.042256534
59981,0,0.14792989
59982,1,0.8003433
59983,1,0.51433146
59984,0,0.14422053
59985,0,0.16134258
59986,0,0.08466075
59987,0,0.3406342
59988,1,0.84509236
59989,0,0.033613414
59990,1,0.9163033
59991,0,0.084489524
59992,0,0.26612523
59993,0,0.03482429
59994,0,0.10852344
59995,0,0.052074485
59996,0,0.40817094
59997,0,0.019805754
59998,1,0.8155161
59999,0,0.29849964
60000,1,0.86447066
60001,1,0.79159003
60002,0,6.29384e-18
60003,1,0.7365244
60004,1,0.8278154
60005,0,0.1140948
60006,0,0.12727998
60007,1,0.56320804
60008,0,0.123805374
60009,0,0.013702366
60010,1,0.8752698
60011,0,0.12712032
60012,0,0.083063275
60013,1,0.77388
60014,1,0.6548182
60015,0,0.14061731
60016,1,0.53793603
60017,0,0.11337749
60018,1,0.6823941
60019,1,0.626366
60020,0,0.14140603
60021,0,0.4671869
60022,1,0.8736779
60023,0,0.34143904
